"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16","Create user with invalid email","API","2026-09-02","passed","2026-09-02","Negative","POST /users","",""
"","130","Get user with invalid user id","API","2026-09-02","passed","2026-09-02","Negative","GET /users{user_id}","",""
"","63","Successful create user","API","2026-09-02","passed","2026-09-02","Positive","POST /users","",""
"","15","Create user with invalid email","API","2026-09-02","passed","2026-09-02","Negative","POST /users","",""
"","89","Successful create user","API","2026-09-02","passed","2026-09-02","Positive","POST /users","",""
"","15","Create user with invalid email","API","2026-09-02","passed","2026-09-02","Negative","POST /users","",""
"","64","Successful get user","API","2026-09-02","passed","2026-09-02","Positive","GET /users{user_id}","",""
"","29","Successful create user","API","2026-09-02","passed","2026-09-02","Positive","POST /users","",""
"","14","Create user with invalid email","API","2026-09-02","passed","2026-09-02","Negative","POST /users","",""
"","16","Create user with invalid email","API","2026-09-02","passed","2026-09-02","Negative","POST /users","",""
"","53","Successful create user","API","2026-09-02","passed","2026-09-02","Positive","POST /users","",""
"","38","Successful create user","API","2026-09-02","passed","2026-09-02","Positive","POST /users","",""
"","18","Create user with invalid email","API","2026-09-02","passed","2026-09-02","Negative","POST /users","",""
