"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","67","Successful create user","API","2026-09-20","passed","2026-09-20","Positive","POST /users","",""
"","12","Create user with invalid email","API","2026-09-20","passed","2026-09-20","Negative","POST /users","",""
"","34","Successful create user","API","2026-09-20","passed","2026-09-20","Positive","POST /users","",""
"","14","Create user with invalid email","API","2026-09-20","passed","2026-09-20","Negative","POST /users","",""
"","29","Successful create user","API","2026-09-20","passed","2026-09-20","Positive","POST /users","",""
"","19","Create user with invalid email","API","2026-09-20","passed","2026-09-20","Negative","POST /users","",""
"","20","Create user with invalid email","API","2026-09-20","passed","2026-09-20","Negative","POST /users","",""
"","23","Successful create user","API","2026-09-20","passed","2026-09-20","Positive","POST /users","",""
"","17","Create user with invalid email","API","2026-09-20","passed","2026-09-20","Negative","POST /users","",""
"","39","Successful create user","API","2026-09-20","passed","2026-09-20","Positive","POST /users","",""
"","115","Get user with invalid user id","API","2026-09-20","passed","2026-09-20","Negative","GET /users{user_id}","",""
"","114","Successful get user","API","2026-09-20","passed","2026-09-20","Positive","GET /users{user_id}","",""
"","13","Create user with invalid email","API","2026-09-20","passed","2026-09-20","Negative","POST /users","",""
